valor_requerido,valor_desembolso,total_juros,taxa_juros,taxa_multa,taxa_mora,status_id,data_criacao,data_pagamento,produto,conveniada_id,quantidade_parcelas,data_primeiro_vencimento,valor_parcela,quantidade_parcelas_pagas,cpf,nome,dt_nasc,sexo,email
"47278,3","46262,8","1015,47","2,14786","4,85","8,66",,25/3/2026,,NAO_CONSIGNADO,,79,25/6/2026,"598,46",63,59xj03B7ql4AXS,Miss Savannah Moen,1/12/1989,F,swaniawski.tyrel@example.org
"16410,4","16151,6","258,83","1,57722","3,01","1,48",,25/3/2026,,NAO_CONSIGNADO,,68,6/6/2026,"241,33",3,5A5KrhgLOwZuop,Darius Botsford,19/1/2008,M,volkman.gage@example.com
"39217,3","38250,4","966,96","2,46564","8,4","1,48",,25/3/2026,,NAO_CONSIGNADO,,37,15/5/2026,"1059,93",36,5A5KrhgLOwZuop,Darius Botsford,19/1/2008,M,volkman.gage@example.com
"53178,8",52199,"979,81","1,84248","7,67","1,19",,25/3/2026,,NAO_CONSIGNADO,,2,7/6/2026,"26589,4",0,5A5KrhgLOwZuop,Darius Botsford,19/1/2008,M,volkman.gage@example.com
"24981,6","24636,9","344,68","1,37974","7,36","4,04",,25/3/2026,,NAO_CONSIGNADO,,5,22/5/2026,"4996,32",1,5A5KrhgLOwZuop,Darius Botsford,19/1/2008,M,volkman.gage@example.com
"8118,14","8034,72","83,42","1,02758","5,66","9,97",,25/3/2026,,NAO_CONSIGNADO,,70,17/6/2026,"115,97",38,5abLWKj6QDiD7k,Dr. Jesse Nader,4/11/2013,F,judy.kovacek@example.net
30807,"30439,6","367,42","1,19266","2,56","9,96",,25/3/2026,,NAO_CONSIGNADO,,89,3/6/2026,"346,15",8,5abLWKj6QDiD7k,Dr. Jesse Nader,4/11/2013,F,judy.kovacek@example.net
"6939,45","6817,35","122,1","1,75957","2,14","8,98",,25/3/2026,,NAO_CONSIGNADO,,85,25/5/2026,"81,64",81,5abLWKj6QDiD7k,Dr. Jesse Nader,4/11/2013,F,judy.kovacek@example.net
27864,"27264,7","599,32","2,15088","2,37","2,68",,25/3/2026,,NAO_CONSIGNADO,,33,23/6/2026,"844,36",31,5bqpgzn6sPzzGz,Dejon Rice,8/8/1988,M,abby23@example.com
"13991,4","13780,5","210,93","1,50759","9,49","6,92",,25/3/2026,,NAO_CONSIGNADO,,6,5/6/2026,"2331,9",0,5bqpgzn6sPzzGz,Dejon Rice,8/8/1988,M,abby23@example.com
"44292,9","43659,5","633,47","1,43018","9,11","7,01",,25/3/2026,,NAO_CONSIGNADO,,92,2/6/2026,"481,44",64,5bqpgzn6sPzzGz,Dejon Rice,8/8/1988,M,abby23@example.com
"12581,2","12435,2","145,93","1,15989","8,06","4,56",,25/3/2026,,NAO_CONSIGNADO,,21,11/6/2026,"599,1",14,5bqpgzn6sPzzGz,Dejon Rice,8/8/1988,M,abby23@example.com
"17950,5","17426,1","524,41","2,92144","2,42","1,95",,25/3/2026,,NAO_CONSIGNADO,,29,5/5/2026,"618,98",17,5bqpgzn6sPzzGz,Dejon Rice,8/8/1988,M,abby23@example.com
"53135,1","52098,3","1036,73","1,95113","9,96","8,75",,25/3/2026,,NAO_CONSIGNADO,,7,13/5/2026,"7590,72",6,5bqpgzn6sPzzGz,Dejon Rice,8/8/1988,M,abby23@example.com
"20340,7","19843,9","496,74","2,44208","3,71","4,44",,25/3/2026,,NAO_CONSIGNADO,,49,18/5/2026,"415,12",8,5bqpgzn6sPzzGz,Dejon Rice,8/8/1988,M,abby23@example.com
"19921,8","19683,2","238,66","1,19799","2,86","2,47",,25/3/2026,,NAO_CONSIGNADO,,21,29/4/2026,"948,66",18,5bqpgzn6sPzzGz,Dejon Rice,8/8/1988,M,abby23@example.com
"3366,31","3271,62","94,69","2,81293","2,31","3,88",,25/3/2026,,NAO_CONSIGNADO,,60,24/5/2026,"56,11",8,5bqpgzn6sPzzGz,Dejon Rice,8/8/1988,M,abby23@example.com
"36650,2","35692,4","957,81","2,61337","4,75","6,02",,25/3/2026,,NAO_CONSIGNADO,,30,12/5/2026,"1221,68",2,5bSDsPBqYxJvO4,Agustina Gutmann,9/11/1970,F,jmuller@example.org
"21742,2","21172,4","569,88","2,62108","6,51","8,36",,25/3/2026,,NAO_CONSIGNADO,,48,23/5/2026,"452,96",25,5bSDsPBqYxJvO4,Agustina Gutmann,9/11/1970,F,jmuller@example.org
53702,"53029,1","672,92","1,25307","8,29","2,19",,25/3/2026,,NAO_CONSIGNADO,,47,24/5/2026,"1142,6",10,5bSDsPBqYxJvO4,Agustina Gutmann,9/11/1970,F,jmuller@example.org
"54547,1","53855,6","691,52","1,26775","3,27","8,63",,25/3/2026,,NAO_CONSIGNADO,,55,1/5/2026,"991,77",35,5bSDsPBqYxJvO4,Agustina Gutmann,9/11/1970,F,jmuller@example.org
"47155,5","45843,8","1311,73","2,78171","9,58","2,85",,25/3/2026,,NAO_CONSIGNADO,,49,12/6/2026,"962,36",16,5bSDsPBqYxJvO4,Agustina Gutmann,9/11/1970,F,jmuller@example.org
"10145,1","9944,27","200,87","1,97998","1,28","8,11",,25/3/2026,,NAO_CONSIGNADO,,39,2/5/2026,"260,13",25,5c8ecXGAqu1QLc,Dr. Antonio Botsford V,23/10/2014,F,goldner.kailyn@example.com
"34925,7","34217,1","708,58","2,02883","6,75","1,57",,25/3/2026,,NAO_CONSIGNADO,,13,29/5/2026,"2686,59",13,5c8ecXGAqu1QLc,Dr. Antonio Botsford V,23/10/2014,F,goldner.kailyn@example.com
"4316,51","4220,79","95,72","2,21756","6,66","4,03",,25/3/2026,,NAO_CONSIGNADO,,79,16/6/2026,"54,64",15,5c8ecXGAqu1QLc,Dr. Antonio Botsford V,23/10/2014,F,goldner.kailyn@example.com
"35546,5","34695,9","850,55","2,39279","4,13","3,61",,25/3/2026,,NAO_CONSIGNADO,,9,5/5/2026,"3949,61",2,5c8ecXGAqu1QLc,Dr. Antonio Botsford V,23/10/2014,F,goldner.kailyn@example.com
"6123,78","5982,62","141,16","2,3051","7,95","5,2",,25/3/2026,,NAO_CONSIGNADO,,19,23/6/2026,"322,3",6,5c8ecXGAqu1QLc,Dr. Antonio Botsford V,23/10/2014,F,goldner.kailyn@example.com
"8558,79","8452,56","106,23","1,24117","3,45","3,05",,25/3/2026,,NAO_CONSIGNADO,,30,21/5/2026,"285,29",24,5c8ecXGAqu1QLc,Dr. Antonio Botsford V,23/10/2014,F,goldner.kailyn@example.com
"14409,3","14207,5","201,8","1,40045","6,4","2,34",,25/3/2026,,NAO_CONSIGNADO,,29,14/6/2026,"496,87",2,5cdvKpj1JvIFEQ,Gaylord Dooley,20/11/2014,M,ualtenwerth@example.net
"44297,3","43754,6","542,67","1,22507","1,46","5,94",,25/3/2026,,NAO_CONSIGNADO,,92,30/5/2026,"481,49",80,5cdvKpj1JvIFEQ,Gaylord Dooley,20/11/2014,M,ualtenwerth@example.net
"20125,7",19917,"208,72","1,0371","8,21","4,98",,25/3/2026,,NAO_CONSIGNADO,,75,22/6/2026,"268,34",24,5cdvKpj1JvIFEQ,Gaylord Dooley,20/11/2014,M,ualtenwerth@example.net
"58992,2","57393,3","1598,83","2,71024","6,58","2,87",,25/3/2026,,NAO_CONSIGNADO,,1,16/6/2026,"58992,2",0,5cdvKpj1JvIFEQ,Gaylord Dooley,20/11/2014,M,ualtenwerth@example.net
"9620,27","9403,97","216,3","2,24833","1,17","8,14",,25/3/2026,,NAO_CONSIGNADO,,18,27/4/2026,"534,46",1,5cHYGojWBqkh3Z,Mr. Jaden Kautzer Jr.,14/3/1981,F,oreilly.jesus@example.net
"52334,2","51002,6","1331,57","2,54435","5,09","7,96",,25/3/2026,,NAO_CONSIGNADO,,24,8/5/2026,"2180,59",9,5cHYGojWBqkh3Z,Mr. Jaden Kautzer Jr.,14/3/1981,F,oreilly.jesus@example.net
"37608,7","36925,9","682,72","1,81533","7,46","9,68",,25/3/2026,,NAO_CONSIGNADO,,18,15/6/2026,"2089,37",14,5cHYGojWBqkh3Z,Mr. Jaden Kautzer Jr.,14/3/1981,F,oreilly.jesus@example.net
"2744,65","2710,06","34,59","1,26017","7,84","4,03",,25/3/2026,,NAO_CONSIGNADO,,36,12/6/2026,"76,24",34,5cHYGojWBqkh3Z,Mr. Jaden Kautzer Jr.,14/3/1981,F,oreilly.jesus@example.net
"14466,5","14301,8","164,72","1,13862","7,88","1,77",,25/3/2026,,NAO_CONSIGNADO,,64,13/6/2026,"226,04",18,5cHYGojWBqkh3Z,Mr. Jaden Kautzer Jr.,14/3/1981,F,oreilly.jesus@example.net
"15324,3","15149,3","174,91","1,14138","7,69","3,18",,25/3/2026,,NAO_CONSIGNADO,,15,3/6/2026,"1021,62",1,5cHYGojWBqkh3Z,Mr. Jaden Kautzer Jr.,14/3/1981,F,oreilly.jesus@example.net
"9655,03","9429,84","225,19","2,33239","7,35","5,03",,25/3/2026,,NAO_CONSIGNADO,,52,3/5/2026,"185,67",20,5csy8BOPQnksnI,Korbin Morar,22/1/2018,M,colby.greenholt@example.net
"22523,1","22175,2","347,85","1,5444",6,"8,48",,25/3/2026,,NAO_CONSIGNADO,,51,26/4/2026,"441,63",26,5csy8BOPQnksnI,Korbin Morar,22/1/2018,M,colby.greenholt@example.net
"16115,5","15642,8","472,79","2,93375","1,77","5,7",,25/3/2026,,NAO_CONSIGNADO,,48,26/5/2026,"335,74",44,5csy8BOPQnksnI,Korbin Morar,22/1/2018,M,colby.greenholt@example.net
44716,"43483,7","1232,33","2,7559","8,17","4,28",,25/3/2026,,NAO_CONSIGNADO,,73,8/6/2026,"612,55",48,5csy8BOPQnksnI,Korbin Morar,22/1/2018,M,colby.greenholt@example.net
38061,"37114,1","946,84","2,4877","8,18","9,09",,25/3/2026,,NAO_CONSIGNADO,,13,17/5/2026,"2927,77",11,5csy8BOPQnksnI,Korbin Morar,22/1/2018,M,colby.greenholt@example.net
"9471,37",9322,"149,37","1,57706","7,4","2,34",,25/3/2026,,NAO_CONSIGNADO,,71,30/5/2026,"133,4",34,5csy8BOPQnksnI,Korbin Morar,22/1/2018,M,colby.greenholt@example.net
"27919,1","27088,5","830,59","2,97499","7,72","4,99",,25/3/2026,,NAO_CONSIGNADO,,25,18/5/2026,"1116,76",23,5CWU6scsQGArRw,Adela Roob,16/6/2011,F,tschmitt@example.org
"1745,1","1701,24","43,86","2,51321","7,47","2,37",,25/3/2026,,NAO_CONSIGNADO,,46,1/5/2026,"37,94",5,5CWU6scsQGArRw,Adela Roob,16/6/2011,F,tschmitt@example.org
"10348,9","10151,9","196,99","1,90353","8,33","9,55",,25/3/2026,,NAO_CONSIGNADO,,78,5/5/2026,"132,68",21,5CWU6scsQGArRw,Adela Roob,16/6/2011,F,tschmitt@example.org
"9545,27","9439,48","105,79","1,10829","3,14","8,38",,25/3/2026,,NAO_CONSIGNADO,,4,4/5/2026,"2386,32",2,5CWU6scsQGArRw,Adela Roob,16/6/2011,F,tschmitt@example.org
"50926,7","50221,7","705,01","1,38437","4,64","9,03",,25/3/2026,,NAO_CONSIGNADO,,42,14/6/2026,"1212,54",32,5CWU6scsQGArRw,Adela Roob,16/6/2011,F,tschmitt@example.org
"56506,7","55926,1","580,68","1,02763","9,64","5,96",,25/3/2026,,NAO_CONSIGNADO,,18,24/6/2026,"3139,26",8,5CXhmMX3CjHloO,Mr. Rowland Greenfelder IV,15/2/1997,F,marco.rempel@example.com
"19151,2","18936,3","214,9","1,12212","4,05","9,7",,25/3/2026,,NAO_CONSIGNADO,,25,6/6/2026,"766,05",12,5CXhmMX3CjHloO,Mr. Rowland Greenfelder IV,15/2/1997,F,marco.rempel@example.com
"48520,2","47542,6","977,57","2,01476","9,64","1,2",,25/3/2026,,NAO_CONSIGNADO,,61,29/5/2026,"795,41",52,5CXhmMX3CjHloO,Mr. Rowland Greenfelder IV,15/2/1997,F,marco.rempel@example.com
"1049,66","1036,29","13,37","1,27336","2,36","1,13",,25/3/2026,,NAO_CONSIGNADO,,32,12/5/2026,"32,8",15,5CXhmMX3CjHloO,Mr. Rowland Greenfelder IV,15/2/1997,F,marco.rempel@example.com
"24246,3","23846,7","399,57","1,64795","4,34","7,02",,25/3/2026,,NAO_CONSIGNADO,,79,24/6/2026,"306,92",58,5CXhmMX3CjHloO,Mr. Rowland Greenfelder IV,15/2/1997,F,marco.rempel@example.com
"23525,1","22978,6","546,54","2,32323","4,42","9,9",,25/3/2026,,NAO_CONSIGNADO,,80,3/6/2026,"294,06",37,5CXhmMX3CjHloO,Mr. Rowland Greenfelder IV,15/2/1997,F,marco.rempel@example.com
"19161,4","18829,2","332,27","1,73408","1,47","1,79",,25/3/2026,,NAO_CONSIGNADO,,14,27/5/2026,"1368,67",8,5CXhmMX3CjHloO,Mr. Rowland Greenfelder IV,15/2/1997,F,marco.rempel@example.com
"4711,44","4600,31","111,13","2,3588","8,28","3,72",,25/3/2026,,NAO_CONSIGNADO,,84,13/5/2026,"56,09",60,5CXhmMX3CjHloO,Mr. Rowland Greenfelder IV,15/2/1997,F,marco.rempel@example.com
"55384,2","53827,9","1556,39","2,81017","4,16","4,16",,25/3/2026,,NAO_CONSIGNADO,,11,8/6/2026,"5034,93",6,5CXhmMX3CjHloO,Mr. Rowland Greenfelder IV,15/2/1997,F,marco.rempel@example.com
"37631,8","37138,4","493,32","1,31092","6,93","5,78",,25/3/2026,,NAO_CONSIGNADO,,15,15/6/2026,"2508,78",5,5daoRcBbB2Ry5l,German Gerhold,23/4/1971,F,euna.balistreri@example.com
"5355,53","5239,16","116,37","2,17288","4,31","2,75",,25/3/2026,,NAO_CONSIGNADO,,89,12/6/2026,"60,17",22,5daoRcBbB2Ry5l,German Gerhold,23/4/1971,F,euna.balistreri@example.com
"36950,7","36110,5","840,21","2,27387","9,84","8,35",,25/3/2026,,NAO_CONSIGNADO,,57,6/6/2026,"648,26",18,5daoRcBbB2Ry5l,German Gerhold,23/4/1971,F,euna.balistreri@example.com
"50275,4","49048,9","1226,5","2,43956","8,8","3,33",,25/3/2026,,NAO_CONSIGNADO,,18,5/5/2026,"2793,08",11,5daoRcBbB2Ry5l,German Gerhold,23/4/1971,F,euna.balistreri@example.com
"47194,6","46562,3","632,23","1,33962","9,99","3,13",,25/3/2026,,NAO_CONSIGNADO,,39,3/6/2026,"1210,12",1,5daoRcBbB2Ry5l,German Gerhold,23/4/1971,F,euna.balistreri@example.com
"41965,3","40914,4","1050,88","2,50417","5,48","8,47",,25/3/2026,,NAO_CONSIGNADO,,22,8/6/2026,"1907,51",7,5DiRYL8lz9JyWE,Mazie Nienow,14/9/2002,M,karina.cormier@example.net
43367,"42410,7","956,32","2,20518","8,93","1,88",,25/3/2026,,NAO_CONSIGNADO,,40,8/6/2026,"1084,17",15,5DiRYL8lz9JyWE,Mazie Nienow,14/9/2002,M,karina.cormier@example.net
"14000,1","13844,3","155,77","1,11261","7,25","5,61",,25/3/2026,,NAO_CONSIGNADO,,86,18/5/2026,"162,79",34,5DiRYL8lz9JyWE,Mazie Nienow,14/9/2002,M,karina.cormier@example.net
"44335,4",43544,"791,4","1,78503","8,41","1,92",,25/3/2026,,NAO_CONSIGNADO,,77,2/6/2026,"575,78",17,5DiRYL8lz9JyWE,Mazie Nienow,14/9/2002,M,karina.cormier@example.net
"55939,8","54668,5","1271,25","2,27253","1,64","2,93",,25/3/2026,,NAO_CONSIGNADO,,36,6/6/2026,"1553,88",4,5DiRYL8lz9JyWE,Mazie Nienow,14/9/2002,M,karina.cormier@example.net
"8148,93","7943,78","205,15","2,51747","4,28","2,54",,25/3/2026,,NAO_CONSIGNADO,,76,9/6/2026,"107,22",7,5dTdVbYNgfVCNG,Ed Jaskolski,6/2/2012,M,gdonnelly@example.org
"57913,6","57222,2","691,42","1,19388","2,57","8,52",,25/3/2026,,NAO_CONSIGNADO,,40,5/6/2026,"1447,84",12,5dTdVbYNgfVCNG,Ed Jaskolski,6/2/2012,M,gdonnelly@example.org
"41447,1","41029,2","417,81","1,00805","2,01","6,07",,25/3/2026,,NAO_CONSIGNADO,,18,6/5/2026,"2302,61",11,5dTdVbYNgfVCNG,Ed Jaskolski,6/2/2012,M,gdonnelly@example.org
"1502,65","1463,32","39,33","2,61734","8,25","6,57",,25/3/2026,,NAO_CONSIGNADO,,61,18/5/2026,"24,63",33,5dTdVbYNgfVCNG,Ed Jaskolski,6/2/2012,M,gdonnelly@example.org
"2580,21","2507,83","72,38","2,80528","2,21","4,32",,25/3/2026,,NAO_CONSIGNADO,,58,7/6/2026,"44,49",45,5E5WGDJK5J5e4P,Joanie Ryan,16/3/2015,M,aylin28@example.org
"1985,89","1963,93","21,96","1,10581","8,69","4,14",,25/3/2026,,NAO_CONSIGNADO,,37,14/6/2026,"53,67",33,5E5WGDJK5J5e4P,Joanie Ryan,16/3/2015,M,aylin28@example.org
"12735,7","12500,5","235,23","1,847","2,85","3,17",,25/3/2026,,NAO_CONSIGNADO,,62,30/4/2026,"205,41",53,5E5WGDJK5J5e4P,Joanie Ryan,16/3/2015,M,aylin28@example.org
"19920,5","19346,1","574,47","2,8838","9,62","6,08",,25/3/2026,,NAO_CONSIGNADO,,51,19/5/2026,"390,6",3,5EUhEnR6WqrVRD,Johnny Mann V,9/11/1976,M,fermin.tillman@example.com
"52631,2","51654,8","976,42","1,85521","3,01","4,95",,25/3/2026,,NAO_CONSIGNADO,,51,13/6/2026,"1031,98",34,5EUhEnR6WqrVRD,Johnny Mann V,9/11/1976,M,fermin.tillman@example.com
"31937,8","31455,3","482,47","1,51067","1,67","1,25",,25/3/2026,,NAO_CONSIGNADO,,69,18/5/2026,"462,87",62,5EUhEnR6WqrVRD,Johnny Mann V,9/11/1976,M,fermin.tillman@example.com
"12144,4","11815,3","329,03","2,7093","3,29","3,93",,25/3/2026,,NAO_CONSIGNADO,,84,8/6/2026,"144,58",34,5EUhEnR6WqrVRD,Johnny Mann V,9/11/1976,M,fermin.tillman@example.com
"16457,4","16032,2","425,12","2,58319","1,97","9,99",,25/3/2026,,NAO_CONSIGNADO,,23,14/5/2026,"715,54",20,5FnprohT5uUaUl,Piper Luettgen IV,26/3/2021,F,amir.borer@example.org
"48805,8","47646,1","1159,65","2,37604","8,34","8,15",,25/3/2026,,NAO_CONSIGNADO,,78,11/6/2026,"625,72",34,5FnprohT5uUaUl,Piper Luettgen IV,26/3/2021,F,amir.borer@example.org
"38642,1",38221,"421,15","1,08987","4,98","1,51",,25/3/2026,,NAO_CONSIGNADO,,65,24/6/2026,"594,49",48,5FnprohT5uUaUl,Piper Luettgen IV,26/3/2021,F,amir.borer@example.org
"6017,45","5861,4","156,05","2,59328","8,17","4,32",,25/3/2026,,NAO_CONSIGNADO,,41,22/6/2026,"146,77",32,5FnprohT5uUaUl,Piper Luettgen IV,26/3/2021,F,amir.borer@example.org
"57111,2","55653,6","1457,59","2,5522","2,64","7,82",,25/3/2026,,NAO_CONSIGNADO,,24,9/5/2026,"2379,63",0,5FnprohT5uUaUl,Piper Luettgen IV,26/3/2021,F,amir.borer@example.org
"14964,5","14589,7","374,9","2,50528","1,89","8,54",,25/3/2026,,NAO_CONSIGNADO,,8,25/6/2026,"1870,57",0,5G1sEL4JFpHF7P,Chelsie Shanahan,20/5/2002,F,thora.kuhn@example.net
"23590,1","22982,2","607,94","2,5771","7,89","7,74",,25/3/2026,,NAO_CONSIGNADO,,52,21/5/2026,"453,66",4,5G1sEL4JFpHF7P,Chelsie Shanahan,20/5/2002,F,thora.kuhn@example.net
"10896,2","10662,4","233,8","2,14571","7,95","8,55",,25/3/2026,,NAO_CONSIGNADO,,73,14/6/2026,"149,26",33,5G1sEL4JFpHF7P,Chelsie Shanahan,20/5/2002,F,thora.kuhn@example.net
"30636,2","29902,5","733,71","2,39492","5,39","3,51",,25/3/2026,,NAO_CONSIGNADO,,31,11/5/2026,"988,26",25,5G1sEL4JFpHF7P,Chelsie Shanahan,20/5/2002,F,thora.kuhn@example.net
"33306,4",32364,"942,4","2,8295","5,65","9,01",,25/3/2026,,NAO_CONSIGNADO,,52,16/5/2026,"640,51",27,5G1sEL4JFpHF7P,Chelsie Shanahan,20/5/2002,F,thora.kuhn@example.net
"57802,4",56819,"983,44","1,70139","1,93","5,65",,25/3/2026,,NAO_CONSIGNADO,,34,3/6/2026,"1700,07",0,5G1sEL4JFpHF7P,Chelsie Shanahan,20/5/2002,F,thora.kuhn@example.net
"28604,7","27882,2","722,48","2,52573","8,11","8,26",,25/3/2026,,NAO_CONSIGNADO,,66,26/4/2026,"433,4",64,5G1sEL4JFpHF7P,Chelsie Shanahan,20/5/2002,F,thora.kuhn@example.net
"59332,9","58225,9","1107,01","1,86576","8,67","1,71",,25/3/2026,,NAO_CONSIGNADO,,93,21/5/2026,"637,99",58,5GcO1649xYojxT,Schuyler Graham,15/8/1999,M,everette03@example.org
"1817,17","1781,97","35,2","1,93735","5,29","6,19",,25/3/2026,,NAO_CONSIGNADO,,88,14/5/2026,"20,65",80,5GcO1649xYojxT,Schuyler Graham,15/8/1999,M,everette03@example.org
"25347,7","24884,4","463,27","1,82764","7,67","5,99",,25/3/2026,,NAO_CONSIGNADO,,79,23/6/2026,"320,86",58,5GcO1649xYojxT,Schuyler Graham,15/8/1999,M,everette03@example.org
"19960,7","19404,3","556,45","2,78771","9,58","8,8",,25/3/2026,,NAO_CONSIGNADO,,50,22/6/2026,"399,21",32,5GcO1649xYojxT,Schuyler Graham,15/8/1999,M,everette03@example.org
"6084,14","5904,54","179,6","2,95191","4,89","8,88",,25/3/2026,,NAO_CONSIGNADO,,59,12/5/2026,"103,12",34,5GcO1649xYojxT,Schuyler Graham,15/8/1999,M,everette03@example.org
"9754,52","9494,77","259,75","2,66287","2,16","7,09",,25/3/2026,,NAO_CONSIGNADO,,6,12/6/2026,"1625,75",2,5GcO1649xYojxT,Schuyler Graham,15/8/1999,M,everette03@example.org
"11633,6","11298,6","334,93","2,87904","2,11","5,19",,25/3/2026,,NAO_CONSIGNADO,,62,11/5/2026,"187,64",26,5GcO1649xYojxT,Schuyler Graham,15/8/1999,M,everette03@example.org
"49230,2","48132,9","1097,26","2,22884","7,77","7,26",,25/3/2026,,NAO_CONSIGNADO,,45,11/5/2026,1094,37,5GcO1649xYojxT,Schuyler Graham,15/8/1999,M,everette03@example.org
"49812,4","48488,5","1323,86","2,65769","2,03","3,96",,25/3/2026,,NAO_CONSIGNADO,,24,24/5/2026,"2075,52",13,5GcO1649xYojxT,Schuyler Graham,15/8/1999,M,everette03@example.org
"31219,9","30603,4","616,49","1,97468","3,26","3,07",,25/3/2026,,NAO_CONSIGNADO,,47,26/5/2026,"664,25",40,5gcS71vzm6OfWf,Miss Verdie Bode IV,14/3/1995,F,geoffrey.wiza@example.net
"20229,1","19978,2","250,89","1,24026","5,53","7,39",,25/3/2026,,NAO_CONSIGNADO,,78,15/5/2026,"259,35",16,5gcS71vzm6OfWf,Miss Verdie Bode IV,14/3/1995,F,geoffrey.wiza@example.net
"32382,4","31794,5","587,82","1,81526","7,95","2,32",,25/3/2026,,NAO_CONSIGNADO,,78,17/6/2026,"415,16",66,5gcS71vzm6OfWf,Miss Verdie Bode IV,14/3/1995,F,geoffrey.wiza@example.net
"53689,2","52377,6","1311,68","2,4431","8,47","7,21",,25/3/2026,,NAO_CONSIGNADO,,3,10/6/2026,"17896,4",0,5gcS71vzm6OfWf,Miss Verdie Bode IV,14/3/1995,F,geoffrey.wiza@example.net
"41056,3","40168,8","887,46","2,16157","3,69","5,34",,25/3/2026,,NAO_CONSIGNADO,,37,10/5/2026,"1109,63",34,5GdB2arfONrXCO,Lesly Hyatt,15/6/2013,M,maymie63@example.net
"41250,9","40784,8","466,2","1,13015","3,18","8,98",,25/3/2026,,NAO_CONSIGNADO,,92,20/6/2026,"448,38",59,5GdB2arfONrXCO,Lesly Hyatt,15/6/2013,M,maymie63@example.net
"16023,2","15754,4","268,77","1,67738","8,28","5,72",,25/3/2026,,NAO_CONSIGNADO,,70,11/5/2026,"228,9",40,5GdB2arfONrXCO,Lesly Hyatt,15/6/2013,M,maymie63@example.net
"52200,4","51090,8","1109,54","2,12555","1,37","8,92",,25/3/2026,,NAO_CONSIGNADO,,74,24/5/2026,"705,41",19,5GdB2arfONrXCO,Lesly Hyatt,15/6/2013,M,maymie63@example.net
"7143,79","7014,76","129,03","1,8062","4,35","2,68",,25/3/2026,,NAO_CONSIGNADO,,6,14/6/2026,"1190,63",4,5gH6DXIQKtZ5vm,Lance Feeney,26/2/2013,M,kristofer94@example.net
"4886,9","4820,46","66,44","1,35946","8,6","6,19",,25/3/2026,,NAO_CONSIGNADO,,6,31/5/2026,"814,48",2,5gH6DXIQKtZ5vm,Lance Feeney,26/2/2013,M,kristofer94@example.net
"32678,2","31824,9","853,27","2,61113","7,52","5,56",,25/3/2026,,NAO_CONSIGNADO,,20,22/6/2026,"1633,91",9,5gH6DXIQKtZ5vm,Lance Feeney,26/2/2013,M,kristofer94@example.net
"5585,63","5467,52","118,11","2,11453","3,69","7,69",,25/3/2026,,NAO_CONSIGNADO,,57,6/5/2026,"97,99",4,5GLITuGq6svoIP,Danny McDermott,16/5/2024,M,joseph.oberbrunner@example.net
"5829,97","5711,7","118,27","2,0287","7,8","8,99",,25/3/2026,,NAO_CONSIGNADO,,9,7/6/2026,"647,77",7,5GLITuGq6svoIP,Danny McDermott,16/5/2024,M,joseph.oberbrunner@example.net
"35378,5","34401,8","976,66","2,76061","7,02","2,54",,25/3/2026,,NAO_CONSIGNADO,,23,19/6/2026,"1538,19",16,5GLITuGq6svoIP,Danny McDermott,16/5/2024,M,joseph.oberbrunner@example.net
"51927,5",51049,"878,54","1,69186","5,42","5,66",,25/3/2026,,NAO_CONSIGNADO,,84,11/6/2026,"618,18",70,5hmx4onAu8160y,Ms. Amaya Kuhn Sr.,16/1/1982,F,mhickle@example.org
"58581,6","57215,3","1366,29","2,33229","4,28","6,34",,25/3/2026,,NAO_CONSIGNADO,,6,22/6/2026,"9763,59",4,5hmx4onAu8160y,Ms. Amaya Kuhn Sr.,16/1/1982,F,mhickle@example.org
"51733,9","50302,2","1431,7","2,76742","4,59","4,24",,25/3/2026,,NAO_CONSIGNADO,,52,2/6/2026,"994,88",36,5hmx4onAu8160y,Ms. Amaya Kuhn Sr.,16/1/1982,F,mhickle@example.org
"4660,53","4542,13","118,4","2,54057","3,18","5,82",,25/3/2026,,NAO_CONSIGNADO,,75,22/5/2026,"62,14",75,5hmx4onAu8160y,Ms. Amaya Kuhn Sr.,16/1/1982,F,mhickle@example.org
"53517,2","52218,5","1298,69","2,42668","5,75","5,35",,25/3/2026,,NAO_CONSIGNADO,,9,6/5/2026,"5946,36",1,5hmx4onAu8160y,Ms. Amaya Kuhn Sr.,16/1/1982,F,mhickle@example.org
"22999,3","22504,7","494,66","2,15075","9,78","3,31",,25/3/2026,,NAO_CONSIGNADO,,15,28/4/2026,"1533,29",0,5hmx4onAu8160y,Ms. Amaya Kuhn Sr.,16/1/1982,F,mhickle@example.org
"12398,3","12168,6","229,63","1,85214","8,25","6,74",,25/3/2026,,NAO_CONSIGNADO,,50,24/6/2026,"247,97",9,5hmx4onAu8160y,Ms. Amaya Kuhn Sr.,16/1/1982,F,mhickle@example.org
"12908,5","12655,2","253,36","1,96277","3,55","7,25",,25/3/2026,,NAO_CONSIGNADO,,21,30/5/2026,"614,69",12,5hmx4onAu8160y,Ms. Amaya Kuhn Sr.,16/1/1982,F,mhickle@example.org
"1857,85","1817,87","39,98","2,15221","5,87","2,71",,25/3/2026,,NAO_CONSIGNADO,,56,29/4/2026,"33,18",24,5hmx4onAu8160y,Ms. Amaya Kuhn Sr.,16/1/1982,F,mhickle@example.org
