valor_requerido,valor_desembolso,total_juros,taxa_juros,taxa_multa,taxa_mora,status_id,data_criacao,data_pagamento,produto,conveniada_id,quantidade_parcelas,data_primeiro_vencimento,valor_parcela,quantidade_parcelas_pagas,cpf,nome,dt_nasc,sexo,email
"53720,1","53067,2","652,94","1,21545","6,52","7,59",,25/3/2026,,CONSIGNADO,,43,12/5/2026,"1249,31",42,75aqSV8feGTUeN,Mr. Rene Greenholt,21/11/1988,F,bernard31@example.com
"36786,3","36283,8","502,42","1,36577","8,27","8,72",,25/3/2026,,CONSIGNADO,,25,18/5/2026,"1471,45",3,75HUmKQf1FoSKL,Lera Anderson,8/6/1985,M,everett68@example.com
"45809,7",44975,"834,71","1,82212","9,96","1,17",,25/3/2026,,CONSIGNADO,,45,8/6/2026,"1017,99",19,75HUmKQf1FoSKL,Lera Anderson,8/6/1985,M,everett68@example.com
"25367,5","24751,7","615,86","2,42776","5,19","4,03",,25/3/2026,,CONSIGNADO,,25,28/4/2026,"1014,7",5,75YarboAFuFhD1,Erick Tromp,2/3/2010,M,crenner@example.org
"13826,9","13648,5","178,4","1,29027","3,4","4,82",,25/3/2026,,CONSIGNADO,,21,26/4/2026,"658,42",12,75YarboAFuFhD1,Erick Tromp,2/3/2010,M,crenner@example.org
"4528,85","4405,9","122,95","2,71481","6,05","4,31",,25/3/2026,,CONSIGNADO,,74,4/5/2026,"61,2",54,75YarboAFuFhD1,Erick Tromp,2/3/2010,M,crenner@example.org
"56781,2",55442,"1339,19","2,3585",5,"6,38",,25/3/2026,,CONSIGNADO,,6,18/5/2026,"9463,54",4,762BEjuGIAPorZ,Pauline Skiles,18/4/1999,M,jerad14@example.net
"2862,83","2795,19","67,64","2,36259","2,01","5,28",,25/3/2026,,CONSIGNADO,,37,26/4/2026,"77,37",10,77n3ed6F1Q2FvJ,Mr. Clement Homenick DVM,16/7/2015,M,bernhard10@example.com
"25778,6","25271,9","506,68","1,9655","9,38","8,45",,25/3/2026,,CONSIGNADO,,45,1/6/2026,"572,86",14,77uOOne7j9oLez,Dr. Bernita Wisozk I,25/11/1995,M,jhettinger@example.com
"53021,4","51939,2","1082,18","2,04102","4,49","7,94",,25/3/2026,,CONSIGNADO,,2,19/6/2026,"26510,7",2,791xeOTzKQdvwg,Alysha Yundt,25/5/2021,M,broderick20@example.org
"32486,8","31930,1","556,71","1,71366","9,22","5,45",,25/3/2026,,CONSIGNADO,,74,8/6/2026,"439,01",9,7AZfE7ScSpxF8F,Ransom Stehr,5/5/1979,F,zdouglas@example.net
"54089,2","52683,9","1405,25","2,59802","7,27","2,16",,25/3/2026,,CONSIGNADO,,76,16/6/2026,"711,7",76,7AZfE7ScSpxF8F,Ransom Stehr,5/5/1979,F,zdouglas@example.net
"19133,6","18782,4","351,18","1,83539","1,3","9,16",,25/3/2026,,CONSIGNADO,,54,1/5/2026,"354,33",37,7d3HeAM4rUfr6Y,Willard Feeney,28/9/1982,F,durgan.reece@example.com
"13229,7","12990,1","239,58","1,81096","5,22","4,26",,25/3/2026,,CONSIGNADO,,30,27/5/2026,"440,99",2,7eTM1wwhClEJCM,Mr. Austyn Rogahn,1/8/1978,F,louisa.schneider@example.org
"4054,21","4008,29","45,92","1,1327","6,48","1,7",,25/3/2026,,CONSIGNADO,,18,24/5/2026,"225,23",4,7FSodZALsrfqvS,Estevan Vandervort,6/6/1993,M,jovani41@example.com
31886,"31492,8","393,23","1,23325","2,81","5,7",,25/3/2026,,CONSIGNADO,,48,4/5/2026,"664,29",38,7gZG7CrZP8ADw8,Prof. Devon VonRueden DDS,3/10/2025,F,stoltenberg.ciara@example.net
"26682,5","26065,7","616,8","2,31163","2,81","5,53",,25/3/2026,,CONSIGNADO,,50,9/5/2026,"533,65",41,7ht51TehBNT0re,Jaylan Barton DVM,16/11/2008,M,pgottlieb@example.org
"5145,46","5087,27","58,19","1,13083","7,61","9,81",,25/3/2026,,CONSIGNADO,,53,18/6/2026,"97,08",38,7IHt3FjzAEytpZ,Misty Bashirian,4/6/1996,M,wmertz@example.net
"43604,5","42541,6","1062,84","2,43746","3,28","2,77",,25/3/2026,,CONSIGNADO,,90,29/5/2026,"484,49",30,7NICckewBk5v6q,Jordan Klein DDS,25/6/1996,F,earlene.zemlak@example.org
14022,"13852,9","169,06","1,20566","3,59","2,72",,25/3/2026,,CONSIGNADO,,21,21/5/2026,"667,71",10,7pokqnawOfFhV0,Rogelio Koelpin,5/4/2023,F,zmarks@example.com
"22969,1","22544,3","424,77","1,84933","5,85","9,66",,25/3/2026,,CONSIGNADO,,32,8/6/2026,"717,78",29,7pokqnawOfFhV0,Rogelio Koelpin,5/4/2023,F,zmarks@example.com
"38179,3","37322,2","857,09","2,24491","9,06","9,43",,25/3/2026,,CONSIGNADO,,45,29/4/2026,"848,43",42,7pqc9EeJkllNRL,Easter Simonis,30/7/2001,M,judge.swaniawski@example.org
"44989,6","43900,5","1089,11","2,4208","3,7","6,46",,25/3/2026,,CONSIGNADO,,57,1/5/2026,"789,29",16,7QjGZMm2ZiqFbq,Heaven Gutkowski,27/7/1973,F,beulah.weissnat@example.com
"48289,9",47574,"715,91","1,48252","3,24","4,4",,25/3/2026,,CONSIGNADO,,46,10/6/2026,"1049,78",7,7RBIhZYjmZ6IAF,Hal Hagenes,7/12/1991,M,raymond.becker@example.com
"24944,1","24477,5","466,53","1,87029","2,28","1,53",,25/3/2026,,CONSIGNADO,,20,25/5/2026,"1247,2",15,7svv3tWP5sYsAM,Gina Buckridge,28/5/2006,F,hessel.aaliyah@example.net
"55262,1","54066,5","1195,53","2,16338","7,5","8,76",,25/3/2026,,CONSIGNADO,,77,6/5/2026,"717,69",26,7svv3tWP5sYsAM,Gina Buckridge,28/5/2006,F,hessel.aaliyah@example.net
"18007,7","17590,2","417,47","2,31827","4,32","2,38",,25/3/2026,,CONSIGNADO,,27,27/5/2026,"666,95",12,7t9MnoSMGA3wGr,Zoila Labadie,19/12/1998,F,francesca.abshire@example.net
"7564,18","7427,14","137,04","1,81166","7,64","6,48",,25/3/2026,,CONSIGNADO,,25,8/5/2026,"302,57",2,7UFelT8ea2ekCM,Miss Talia Rosenbaum,22/6/2019,F,prince75@example.net
"37986,1","37186,9","799,21","2,10394","8,26","3,53",,25/3/2026,,CONSIGNADO,,40,26/4/2026,"949,65",37,7ugeih2sPXugm2,Dr. Jimmie Leannon V,2/9/1996,M,fconsidine@example.org
"7926,11","7827,4","98,71","1,2454","6,97","2,81",,25/3/2026,,CONSIGNADO,,2,11/6/2026,"3963,06",1,7uJxrK0IOqKgTn,Triston Leannon DVM,21/6/2019,M,deshawn.nader@example.org
"51128,7","50208,4","920,33","1,80003","9,02","4,76",,25/3/2026,,CONSIGNADO,,17,2/5/2026,"3007,57",16,7V9VS9XfKr8zAA,Verlie Weber,16/1/1998,F,yrunolfsson@example.com
"11312,6","11074,2","238,44","2,10778","7,29","5,03",,25/3/2026,,CONSIGNADO,,28,12/5/2026,"404,02",14,7x7OkcQF4Rhkds,Emie Heaney,3/12/1985,M,smitham.patrick@example.org
"16536,5","16174,9","361,62","2,18681","8,61","6,17",,25/3/2026,,CONSIGNADO,,59,25/6/2026,"280,28",6,7zs4pRvfqEJW28,Jed Wehner,4/3/1992,M,creichel@example.org
"29013,5",28395,"618,48","2,13169","2,71","3,36",,25/3/2026,,CONSIGNADO,,5,9/5/2026,"5802,69",4,7ZuYe77IyZjOg1,Gladys Connelly Jr.,26/12/2011,M,zula22@example.com
49785,48774,"1011,08","2,0309","7,77","6,08",,25/3/2026,,CONSIGNADO,,60,29/5/2026,"829,75",0,7ZwRCPBJXclNCN,Brice Lemke I,19/2/2022,F,aprice@example.org
"14820,8","14529,9","290,89","1,96273","4,76","6,18",,25/3/2026,,CONSIGNADO,,73,17/6/2026,"203,02",42,83A9fzxphXYhgC,Cecelia Ritchie,20/3/1986,M,janis06@example.com
"4210,4","4117,91","92,49","2,19663","6,79","6,48",,25/3/2026,,CONSIGNADO,,36,14/5/2026,"116,96",10,87vG9eMnLgx9QJ,Megane Thiel,8/3/1984,M,bboyer@example.org
"4278,07","4206,4","71,67","1,67527","8,97","3,91",,25/3/2026,,CONSIGNADO,,11,25/5/2026,"388,92",2,87vG9eMnLgx9QJ,Megane Thiel,8/3/1984,M,bboyer@example.org
"27902,9","27286,5","616,43","2,20918","8,94","7,21",,25/3/2026,,CONSIGNADO,,57,25/5/2026,"489,52",1,89He3G29nOF6Hs,Irving Hansen,8/3/2025,F,hagenes.erna@example.net
"51164,1","49736,7","1427,37","2,78979","4,22","8,13",,25/3/2026,,CONSIGNADO,,24,11/6/2026,"2131,84",7,8baBbzCmjuxAL5,Adrain Heathcote,19/1/1998,M,hcartwright@example.net
"4537,52","4439,91","97,61","2,15118","9,43","7,82",,25/3/2026,,CONSIGNADO,,92,15/6/2026,"49,32",41,8Bz3raYodX3xhy,Selena Parker,21/6/1997,M,beahan.shanie@example.net
"56161,9","54615,2","1546,63","2,75388","9,83","8,6",,25/3/2026,,CONSIGNADO,,51,25/5/2026,"1101,21",23,8CzbfZjNviIsv2,Audrey Sawayn DVM,27/7/2024,M,feeney.anne@example.com
"5963,06","5805,57","157,49","2,64109","5,38","5,45",,25/3/2026,,CONSIGNADO,,80,18/6/2026,"74,54",11,8E01u6XoEggzWC,Bonita Schmitt,4/6/2011,F,eda.ondricka@example.com
"52736,7","51885,7","850,97","1,61362","9,33","6,58",,25/3/2026,,CONSIGNADO,,33,2/5/2026,"1598,08",30,8E51XAR4acgHY4,Stewart Hickle,3/5/1995,F,ardella.leannon@example.net
"17925,4","17737,1","188,34","1,05067","8,9","2,86",,25/3/2026,,CONSIGNADO,,5,25/6/2026,"3585,09",5,8EO0j47Q8Sl8Ui,Mrs. Dominique Collins,17/9/2016,F,loyce14@example.org
"23410,1",22757,"653,07","2,78971","2,55","5,53",,25/3/2026,,CONSIGNADO,,87,18/6/2026,"269,08",72,8eZ4GNyQM7SthN,Cali Haag,11/3/1981,F,schmidt.janis@example.com
"28174,5","27815,2","359,29","1,27524","4,13","8,02",,25/3/2026,,CONSIGNADO,,83,23/5/2026,"339,45",30,8FKAHj8rpANBOB,Maxine Beer,10/3/1996,M,kuphal.mekhi@example.net
"8391,84",8149,"242,84","2,89378","3,46","3,74",,25/3/2026,,CONSIGNADO,,2,15/5/2026,"4195,92",1,8fxW5ydD3j6EzY,Donald Daugherty,15/9/1986,M,durgan.lourdes@example.com
"36611,4","35613,2","998,2","2,72647","8,45","5,1",,25/3/2026,,CONSIGNADO,,25,15/6/2026,"1464,46",23,8HFvf3fwiChXPi,Rosendo Langworth IV,22/4/2024,M,xjerde@example.com
"52029,4","50651,7","1377,73","2,64799","8,04","6,18",,25/3/2026,,CONSIGNADO,,26,9/5/2026,"2001,13",13,8letOh5cTeyOkl,Annie Barton,28/6/2018,F,giuseppe.wiza@example.net
"9148,85","9006,67","142,18","1,55404","4,95","3,29",,25/3/2026,,CONSIGNADO,,72,4/5/2026,"127,07",39,8LLT6I1IZCXlUc,Dr. Forrest Volkman,10/11/1978,M,gwitting@example.org
"3755,43","3716,12","39,31","1,04677","6,75","1,05",,25/3/2026,,CONSIGNADO,,6,4/5/2026,"625,91",1,8Loo1qZTZ50HPt,Mr. Lester Towne,27/2/2000,M,murazik.dannie@example.com
"33891,1","33481,1","410,02","1,20981","8,74","7,22",,25/3/2026,,CONSIGNADO,,26,5/6/2026,"1303,51",16,8NBVA3WFPHH0Jc,Green Dooley III,23/8/1991,F,owen53@example.net
"11522,3","11358,7","163,61","1,41994","9,72","8,46",,25/3/2026,,CONSIGNADO,,21,18/6/2026,"548,68",6,8nXZEftDeEaG6W,May Beier,21/1/2023,M,arne.skiles@example.net
"26969,7","26463,9","505,84","1,8756","6,51","3,02",,25/3/2026,,CONSIGNADO,,27,5/5/2026,"998,88",3,8opPlQawwmjaFs,Josefina Pouros,10/11/1996,F,dkuhic@example.net
"31002,3","30359,1","643,26","2,07486","4,26","1,9",,25/3/2026,,CONSIGNADO,,60,9/6/2026,"516,71",8,8P85KXZHYNlFa7,Kole Welch,22/8/1988,F,rippin.mertie@example.net
"1968,87","1937,55","31,32","1,59075","9,09","6,53",,25/3/2026,,CONSIGNADO,,21,22/5/2026,"93,76",12,8RMdSyPqjX7o0m,Palma Ryan,23/12/2019,F,kianna69@example.com
"45990,1","45223,4","766,72","1,66714","6,3","2,79",,25/3/2026,,CONSIGNADO,,66,14/6/2026,"696,82",6,8ShEMadpT57a5K,Mr. Jerome Hintz PhD,19/8/1975,F,huels.gregory@example.org
"35644,8","35236,8",408,"1,14464","4,32","2,81",,25/3/2026,,CONSIGNADO,,48,27/4/2026,"742,6",21,8ShEMadpT57a5K,Mr. Jerome Hintz PhD,19/8/1975,F,huels.gregory@example.org
"6373,64","6187,02","186,62","2,92806","5,66","1,3",,25/3/2026,,CONSIGNADO,,89,25/6/2026,"71,61",43,8uTpq4gOW4kXIM,Olga Muller II,23/4/2022,F,qlynch@example.org
"56360,8","55606,2","754,59","1,33886","4,85","6,93",,25/3/2026,,CONSIGNADO,,9,13/6/2026,"6262,31",2,8UwvDBVUuDAJaa,Citlalli Stehr PhD,22/9/1976,M,sipes.eduardo@example.org
"7868,71","7749,69","119,02","1,51263","2,21","1,37",,25/3/2026,,CONSIGNADO,,53,8/5/2026,"148,47",44,8WeSPEvRJ523XV,Malcolm Medhurst,11/12/1976,M,block.shyanne@example.org
"20274,9","19946,4","328,51","1,62029","8,47","7,83",,25/3/2026,,CONSIGNADO,,56,26/5/2026,"362,05",48,8yaFi0Ejjhsiyn,Prof. Leopoldo O'Reilly IV,17/10/1971,F,keebler.aliyah@example.com
"38876,4","37827,4","1048,99","2,69826","1,77","1,78",,25/3/2026,,CONSIGNADO,,86,4/5/2026,"452,05",20,8z1ua4kw9HSwab,Prof. Jaydon Stehr Sr.,20/2/2017,F,gerlach.dennis@example.com
"52977,6","52283,5","694,13","1,31023","3,46","9,95",,25/3/2026,,CONSIGNADO,,19,27/4/2026,"2788,3",19,8z1ua4kw9HSwab,Prof. Jaydon Stehr Sr.,20/2/2017,F,gerlach.dennis@example.com
"12897,5",12529,"368,48","2,85697","1,47","4,58",,25/3/2026,,CONSIGNADO,,31,3/5/2026,"416,05",4,8Z8dYSkbf9PCqQ,Caitlyn Ratke DDS,14/1/1981,M,ohill@example.org
"25275,6","24658,3","617,33","2,44241","9,19","9,09",,25/3/2026,,CONSIGNADO,,91,5/6/2026,"277,75",45,91rvM0FGIeQeEt,Laila Gaylord II,28/5/1996,F,nyasia.grant@example.net
"54796,8","53198,1","1598,76","2,91761","9,29","8,57",,25/3/2026,,CONSIGNADO,,80,20/5/2026,"684,96",66,91rvM0FGIeQeEt,Laila Gaylord II,28/5/1996,F,nyasia.grant@example.net
"46295,4","45089,6","1205,87","2,60472","7,86","4,78",,25/3/2026,,CONSIGNADO,,14,23/5/2026,"3306,82",3,97rDqGNjXvkWpJ,Gudrun Stracke,14/3/1991,M,twila.watsica@example.com
"58126,7","57386,1","740,55","1,27403","9,24","9,61",,25/3/2026,,CONSIGNADO,,16,6/6/2026,"3632,92",3,97rDqGNjXvkWpJ,Gudrun Stracke,14/3/1991,M,twila.watsica@example.com
"9317,09","9076,05","241,04","2,58707","8,76","8,08",,25/3/2026,,CONSIGNADO,,59,14/6/2026,"157,92",0,992sAKrhUmYd1i,Miss Thora Jacobs,5/10/2017,F,horace.turner@example.com
"18078,1","17854,7","223,41","1,23583","9,16","2,68",,25/3/2026,,CONSIGNADO,,8,7/6/2026,"2259,76",0,9atCMGrBs3u0wA,Ernie Ryan,4/5/1970,M,liza22@example.net
"36164,8","35134,8","1030,02","2,84813","4,08","8,81",,25/3/2026,,CONSIGNADO,,87,24/5/2026,"415,69",34,9bbF6ebDEC1udR,Mr. Issac Greenholt,21/8/1982,F,herminio.jerde@example.net
55070,"54461,1","608,92","1,10572","3,41","1,05",,25/3/2026,,CONSIGNADO,,16,17/6/2026,"3441,88",6,9BJcateFl1uiaJ,Elian Lind,20/9/1998,M,halvorson.raoul@example.org
"55257,9","54140,7","1117,15","2,0217","2,26","9,65",,25/3/2026,,CONSIGNADO,,58,22/6/2026,"952,72",53,9cSyBXTz1xj5nL,Wilhelm Langosh,9/3/2020,F,salvador.dicki@example.com
51984,"51125,7","858,31","1,65111","5,88","1,83",,25/3/2026,,CONSIGNADO,,55,5/5/2026,"945,16",13,9FW8YpLudCQxjB,Ahmed Steuber,31/10/1988,F,ujerde@example.org
52706,51589,1117,"2,11931","6,22","7,48",,25/3/2026,,CONSIGNADO,,70,20/5/2026,"752,94",53,9gtRDDbMQLref3,Dr. Nels Gleason,7/5/1980,F,molly.murray@example.net
"50605,5","49462,8","1142,72","2,2581","2,78","4,42",,25/3/2026,,CONSIGNADO,,94,23/5/2026,"538,36",18,9HRMoXWlhFQnif,Carol Jast,18/1/1994,F,boyd36@example.com
"37769,6","37106,1","663,6","1,75697","5,47","1,82",,25/3/2026,,CONSIGNADO,,10,13/6/2026,"3776,97",9,9kMovtshuCWZnB,Dessie Sipes,21/3/2005,M,jamar88@example.com
"25406,8",24941,"465,84","1,83351","9,87","7,58",,25/3/2026,,CONSIGNADO,,9,13/6/2026,"2822,98",8,9kMovtshuCWZnB,Dessie Sipes,21/3/2005,M,jamar88@example.com
"21596,6","21311,2","285,37","1,32135","2,26","8,25",,25/3/2026,,CONSIGNADO,,42,29/5/2026,"514,21",35,9lslodszOFCYqU,Mr. Adrain Spencer,19/12/2016,F,waelchi.amos@example.com
"41923,9",40693,"1230,94","2,93612","1,25","4,78",,25/3/2026,,CONSIGNADO,,27,16/6/2026,"1552,74",19,9mFCGMcmv29X8h,Mrs. Julia Spencer Jr.,7/12/1983,F,verner.ullrich@example.net
"41989,4","41026,1","963,29","2,29412","5,43","8,14",,25/3/2026,,CONSIGNADO,,89,8/5/2026,"471,79",40,9mFCGMcmv29X8h,Mrs. Julia Spencer Jr.,7/12/1983,F,verner.ullrich@example.net
"29763,3",29241,"522,28","1,75477","9,06","9,61",,25/3/2026,,CONSIGNADO,,42,24/5/2026,"708,65",3,9mFCGMcmv29X8h,Mrs. Julia Spencer Jr.,7/12/1983,F,verner.ullrich@example.net
"51345,6","50313,9","1031,72","2,00936","9,65","8,78",,25/3/2026,,CONSIGNADO,,21,22/6/2026,"2445,03",16,9n1vUN6V1GyADb,Wilma Bernier,18/2/1989,F,dhegmann@example.org
"6969,5","6786,8","182,7","2,62144","2,19","6,86",,25/3/2026,,CONSIGNADO,,60,12/5/2026,"116,16",30,9nkLB2OINNscG1,Katherine Kemmer,8/2/2015,F,swift.martin@example.com
"56594,9","55937,8","657,17","1,16118","5,38","8,05",,25/3/2026,,CONSIGNADO,,51,27/4/2026,"1109,7",51,9OEWHGSWtQd0s1,Joan Williamson,13/6/1971,M,aurelie96@example.net
"8405,54","8164,8","240,74","2,86412","3,52","7,08",,25/3/2026,,CONSIGNADO,,28,8/5/2026,"300,2",6,9oqTvolskDA9Ln,Colton Schimmel,5/1/1971,M,towne.grayce@example.net
"23455,9","22821,2","634,7","2,70594","3,84","4,67",,25/3/2026,,CONSIGNADO,,52,29/5/2026,"451,08",9,9oqTvolskDA9Ln,Colton Schimmel,5/1/1971,M,towne.grayce@example.net
"37243,4","36162,1","1081,34","2,90344","7,71","9,93",,25/3/2026,,CONSIGNADO,,38,29/5/2026,"980,09",38,9oqTvolskDA9Ln,Colton Schimmel,5/1/1971,M,towne.grayce@example.net
"22279,3","21703,1","576,13","2,58595","3,57","6,75",,25/3/2026,,CONSIGNADO,,62,11/5/2026,"359,34",62,9ovlo0oXkPStpc,Aracely Feil,1/5/2025,M,violet66@example.net
"37504,7","36418,6","1086,08","2,89585","3,89","2,38",,25/3/2026,,CONSIGNADO,,47,24/6/2026,"797,97",37,9p4e7IHSkUNFYz,Rylee Schneider,30/1/2013,F,hunter.muller@example.net
"29005,4","28441,4","564,03","1,94455","8,01","6,63",,25/3/2026,,CONSIGNADO,,62,18/6/2026,"467,83",2,9pM9VqOwvMlqHB,Prof. Dudley Bode,23/4/2002,F,ztorphy@example.net
"36145,3","35375,9","769,4","2,12863","8,08","2,99",,25/3/2026,,CONSIGNADO,,65,27/4/2026,"556,08",51,9pPPPqM6eiuNHX,Deanna Torp,10/9/1994,M,kyla.abshire@example.com
"49297,2","48517,3","779,94","1,58211","5,67","3,74",,25/3/2026,,CONSIGNADO,,78,19/6/2026,"632,02",70,9quR6RI2JENSqg,Lottie Schmeler MD,5/2/1971,M,edubuque@example.net
"8418,75","8323,04","95,71","1,13689","4,47","3,01",,25/3/2026,,CONSIGNADO,,61,22/6/2026,"138,01",18,9QYEEAB0a9Va3f,Kay Crona,21/3/1978,M,fabiola.mitchell@example.org
"28039,8","27616,2","423,51","1,5104","2,16","9,79",,25/3/2026,,CONSIGNADO,,78,1/5/2026,"359,48",31,9RiwkWymddNr7h,Dr. Stefan Haag II,15/7/1979,F,price.paige@example.com
49400,"48146,5","1253,54","2,53753","6,45","8,71",,25/3/2026,,CONSIGNADO,,87,27/5/2026,"567,82",21,9s0UbHFf6ODQMw,Alene Upton,28/8/1980,F,otho81@example.org
"48375,1","46934,9","1440,23","2,97721","5,76","2,67",,25/3/2026,,CONSIGNADO,,29,4/5/2026,"1668,11",4,9uBsfQdglF03M1,Patricia Stiedemann,18/4/2021,M,ogislason@example.com
"38928,2","38120,9","807,39","2,07404","9,95","7,92",,25/3/2026,,CONSIGNADO,,57,10/5/2026,"682,95",1,9UJyGjf3HemQXf,Helene Grant,26/4/1984,M,parisian.gene@example.com
"55095,7","53803,9","1291,81","2,34467","5,34","7,4",,25/3/2026,,CONSIGNADO,,49,8/5/2026,"1124,4",12,9V2AzuCl0BFuHj,Dr. Karianne Kohler V,2/9/1978,M,rconroy@example.org
"57821,7","56587,1","1234,55","2,13509","3,73","1,37",,25/3/2026,,CONSIGNADO,,72,13/5/2026,"803,08",28,9VFKw8Xmslnu3D,Jayce Christiansen,31/5/2013,F,hobart.lakin@example.org
"16244,9","15935,8","309,14","1,903","8,94","8,93",,25/3/2026,,CONSIGNADO,,79,4/5/2026,"205,63",54,9VFKw8Xmslnu3D,Jayce Christiansen,31/5/2013,F,hobart.lakin@example.org
"32311,2","31720,8","590,47","1,82745","2,16","9,99",,25/3/2026,,CONSIGNADO,,19,31/5/2026,"1700,59",9,9WvpDZ6bwLdoWu,Jarrell Dach,28/4/2020,F,cornelius.halvorson@example.org
"44230,7","43688,7","542,01","1,22541","9,24","5,31",,25/3/2026,,CONSIGNADO,,95,24/6/2026,"465,59",78,9XaO9090cFGslI,Kay Wuckert,3/4/2013,M,alfonso.oreilly@example.org
"30071,8","29735,5","336,28","1,11826","7,09","5,98",,25/3/2026,,CONSIGNADO,,68,13/6/2026,"442,23",22,9XaO9090cFGslI,Kay Wuckert,3/4/2013,M,alfonso.oreilly@example.org
"31226,3","30687,2","539,14","1,72657","5,84","3,25",,25/3/2026,,CONSIGNADO,,25,24/6/2026,"1249,05",24,9YH0SxPV1koZqO,Miss Abbigail Littel,29/12/1990,F,hubert82@example.com
"7061,03","6951,22","109,81","1,55517","3,98","5,64",,25/3/2026,,CONSIGNADO,,47,21/5/2026,"150,23",41,9yXaUhxtlEbzjn,Josefina Collins,18/12/1981,F,jaskolski.lue@example.net
27673,"26972,7","700,26","2,5305","3,22","1,57",,25/3/2026,,CONSIGNADO,,49,11/5/2026,"564,75",45,9ZiwTTh94FuxwH,Prof. Gabriella Jast MD,25/2/1970,F,julius99@example.org
"7539,55","7416,62","122,93","1,63042","3,98","4,33",,25/3/2026,,CONSIGNADO,,92,19/6/2026,"81,95",29,9ZiwTTh94FuxwH,Prof. Gabriella Jast MD,25/2/1970,F,julius99@example.org
"12312,3","12091,9","220,4","1,7901","4,3","7,65",,25/3/2026,,CONSIGNADO,,52,31/5/2026,"236,78",1,A2xleFdVviX8Zh,Mr. Colten Reinger DDS,9/9/1979,F,hailey.parisian@example.org
39689,"38894,5","794,53","2,00189","8,92","8,71",,25/3/2026,,CONSIGNADO,,15,1/6/2026,"2645,93",6,A2xleFdVviX8Zh,Mr. Colten Reinger DDS,9/9/1979,F,hailey.parisian@example.org
"41579,4","40895,2","684,28","1,64571","5,09","7,28",,25/3/2026,,CONSIGNADO,,88,3/5/2026,"472,49",47,a3x2tbKUIZQYHM,Dr. Heber Walsh IV,8/11/1982,M,kgreenholt@example.net
"48660,2","47550,5","1109,7","2,28051","7,42","2,83",,25/3/2026,,CONSIGNADO,,64,12/5/2026,"760,32",63,a6X3u2CXd1g9mk,Breanna Runte III,19/7/2020,F,mlueilwitz@example.org
"51578,5","50844,8","733,67","1,42243","3,75","5,22",,25/3/2026,,CONSIGNADO,,17,5/5/2026,"3034,03",11,a6X3u2CXd1g9mk,Breanna Runte III,19/7/2020,F,mlueilwitz@example.org
"8138,21","7970,33","167,88","2,06289","7,26","6,97",,25/3/2026,,CONSIGNADO,,94,13/6/2026,"86,58",40,a8j9WcxGTnmn8j,Alice Nikolaus,5/10/1986,M,mreichel@example.net
"45499,5","44860,5",639,"1,40441","2,67","7,85",,25/3/2026,,CONSIGNADO,,27,29/4/2026,"1685,17",11,A95iwDqFOdazlZ,Prof. Earlene McCullough Jr.,24/7/1978,M,kennith82@example.com
"53173,3","52452,3",721,"1,35594","6,5","6,4",,25/3/2026,,CONSIGNADO,,50,31/5/2026,"1063,47",21,aAa9OqjmTZQHJL,Juwan Weissnat,20/8/2019,M,wjohns@example.com
"38232,1","37570,4","661,62","1,73053","5,38","5,06",,25/3/2026,,CONSIGNADO,,29,16/6/2026,"1318,35",13,aAa9OqjmTZQHJL,Juwan Weissnat,20/8/2019,M,wjohns@example.com
"15711,7","15534,4","177,29","1,12842","5,04","3,27",,25/3/2026,,CONSIGNADO,,40,28/4/2026,"392,79",24,aaBhJDs5OiQL6k,Mozell Davis,13/10/2025,M,audie.bednar@example.com
"50549,8","49451,1","1098,6","2,17331","4,67","9,48",,25/3/2026,,CONSIGNADO,,1,9/5/2026,"50549,8",1,aaBhJDs5OiQL6k,Mozell Davis,13/10/2025,M,audie.bednar@example.com
"18781,6",18335,"446,6","2,37784","4,7","4,21",,25/3/2026,,CONSIGNADO,,46,16/6/2026,"408,3",46,aAwHpfgl9Motn3,Melany Carroll,28/12/2004,F,dewayne.armstrong@example.com
"31786,1","31333,7","452,42","1,42333","5,3","9,87",,25/3/2026,,CONSIGNADO,,57,23/6/2026,"557,65",12,aCB8YppN8WbjSj,Christ Bogan,17/8/1976,F,bogisich.crystal@example.com
"12501,5","12186,8","314,72","2,51742","8,61","2,38",,25/3/2026,,CONSIGNADO,,57,16/6/2026,"219,32",13,ACii9VZkQ6Lrc5,Penelope Kemmer,12/9/2013,M,iharber@example.org
29615,"28759,2","855,82","2,88983","2,62","1,12",,25/3/2026,,CONSIGNADO,,84,18/5/2026,"352,56",13,aEJgPryUntRQOc,Cora Konopelski,27/4/2009,F,king.danielle@example.net
"13483,8","13163,1","320,71","2,37847","8,02","8,05",,25/3/2026,,CONSIGNADO,,21,16/6/2026,"642,08",10,aFkBUlSA4nCT2F,Dr. Deanna Olson,20/3/1989,M,xbergnaum@example.net
42533,"41970,4","562,58","1,3227","3,03","7,26",,25/3/2026,,CONSIGNADO,,83,25/6/2026,"512,45",26,afTNzf7UO03ra1,Damian Hodkiewicz,16/6/2004,F,rrunte@example.com
"23881,7","23192,5","689,19","2,88584","9,73","2,75",,25/3/2026,,CONSIGNADO,,15,8/6/2026,"1592,11",15,AGXBLRsqNlxpXO,Prof. Jermain Bernhard,30/9/1996,M,jkeeling@example.net
