valor_requerido,valor_desembolso,total_juros,taxa_juros,taxa_multa,taxa_mora,status_id,data_criacao,data_pagamento,produto,conveniada_id,quantidade_parcelas,data_primeiro_vencimento,valor_parcela,quantidade_parcelas_pagas,cpf,nome,dt_nasc,sexo,email
"34875,8",33978,"897,78","2,57421","7,23","9,25",,25/3/2026,,CONSIGNADO,,13,19/5/2026,"2682,76",0,yKSNdqLmwd7HMK,Prof. Quincy Mills DDS,14/6/2020,M,west.jayde@example.org
"40550,7","39437,4","1113,26","2,74535","2,37","5,82",,25/3/2026,,CONSIGNADO,,46,10/6/2026,"881,54",17,ylBdxsnQ4zYpDW,Ms. Rubie Luettgen,21/2/2018,M,mcrooks@example.net
"16740,1","16356,3","383,76","2,29246","1,07","2,51",,25/3/2026,,CONSIGNADO,,38,21/5/2026,"440,53",6,ylsyGwYY4cH3tS,Rosalyn Marks,17/2/2024,F,ybailey@example.net
"3282,38","3231,19","51,19","1,5594",4,"9,3",,25/3/2026,,CONSIGNADO,,17,9/5/2026,"193,08",16,ymfrZwyCfmnpMs,Mr. Durward Bradtke V,21/9/1991,M,dietrich.vickie@example.org
"8890,43","8708,39","182,04","2,04759","2,31","9,86",,25/3/2026,,CONSIGNADO,,1,17/6/2026,"8890,43",1,YnX3fqF2CrmQ0f,Dr. Malcolm Tromp,12/11/1980,M,lehner.hugh@example.org
"45644,2",44302,"1342,22","2,94061","7,05","3,86",,25/3/2026,,CONSIGNADO,,6,22/5/2026,"7607,37",3,YoTSTkXF2lGldh,Kelvin Stiedemann,31/12/1994,F,lowell24@example.com
32786,"31961,8","824,19","2,51385","3,11","7,12",,25/3/2026,,CONSIGNADO,,69,10/6/2026,"475,16",39,YPgASdMmTSaBdR,Dr. Garrett Champlin IV,12/2/2005,F,jkulas@example.com
"55185,7","54403,8","781,84","1,41674","5,3","6,63",,25/3/2026,,CONSIGNADO,,65,22/5/2026,"849,01",39,YQhSdl91yQSlop,Arnaldo Rau,19/12/1973,F,paris69@example.net
"49040,9","48050,8","990,03","2,01879","9,49","5,67",,25/3/2026,,CONSIGNADO,,21,28/4/2026,"2335,28",20,YQhSdl91yQSlop,Arnaldo Rau,19/12/1973,F,paris69@example.net
"43184,6","42611,5","573,09","1,32708","7,96","6,73",,25/3/2026,,CONSIGNADO,,28,8/5/2026,"1542,31",16,YQhSdl91yQSlop,Arnaldo Rau,19/12/1973,F,paris69@example.net
"12819,5","12624,6","194,9","1,52037","5,77","4,49",,25/3/2026,,CONSIGNADO,,70,27/4/2026,"183,14",69,YR3EAHv5PIxn4F,Mr. Myron Lindgren,11/4/2011,M,kerluke.lennie@example.org
"1719,43","1684,35","35,08","2,04022","9,38","1,85",,25/3/2026,,CONSIGNADO,,31,24/5/2026,"55,47",27,YR3EAHv5PIxn4F,Mr. Myron Lindgren,11/4/2011,M,kerluke.lennie@example.org
"56806,7","55619,5","1187,17","2,08984","5,43","2,08",,25/3/2026,,CONSIGNADO,,90,29/5/2026,"631,19",42,yRci6VTsCGqDrl,Mckenzie Predovic DVM,3/12/2004,F,sfranecki@example.com
"36833,6","35750,1","1083,47","2,94152","4,59","7,13",,25/3/2026,,CONSIGNADO,,22,14/5/2026,"1674,25",2,yRfQP3RUD0xMYI,Rebeka Hahn,2/12/1987,F,ebotsford@example.com
"41351,3","40118,6","1232,69","2,98101","8,94","2,81",,25/3/2026,,CONSIGNADO,,13,17/5/2026,"3180,87",8,yrpvrdu7EDKKOR,Amara Steuber,6/1/2014,F,anya88@example.net
"15239,7","14939,6","300,02","1,96867","2,93","9,86",,25/3/2026,,CONSIGNADO,,62,24/6/2026,"245,8",59,ys5jBidsxYOugE,Wilton Bode,21/3/1977,F,dwest@example.com
"23221,7","22581,3","640,4","2,75778","4,91","6,12",,25/3/2026,,CONSIGNADO,,45,27/4/2026,"516,04",13,ytqELGEt2wH1zo,Ayla Walker,29/5/2007,M,giovanni.parisian@example.com
"45713,6","44536,9","1176,71","2,57409","4,32","6,64",,25/3/2026,,CONSIGNADO,,38,9/6/2026,"1202,99",27,YutIux3jDpvgkn,Miss Leilani Hoppe,15/7/1991,M,kschamberger@example.com
"23608,4","23355,4","253,06","1,07189","2,04","7,43",,25/3/2026,,CONSIGNADO,,14,11/5/2026,"1686,32",8,yV2HFWTkylYVKL,Stevie Bednar,14/4/2008,M,marquise.jacobi@example.com
"14716,2","14412,7","303,51","2,0624","8,14","1,62",,25/3/2026,,CONSIGNADO,,47,7/6/2026,"313,11",47,YvkFdwwDf741Ip,Dana Goodwin,2/10/2022,M,paucek.nannie@example.net
"19076,3","18821,2","255,05","1,33699","3,44","7,48",,25/3/2026,,CONSIGNADO,,74,20/6/2026,"257,79",30,yWNUDZwFwlnAFu,Verner Krajcik,8/9/1993,F,pagac.modesto@example.com
"16537,5","16045,2","492,37","2,97726","1,59","3,1",,25/3/2026,,CONSIGNADO,,96,3/6/2026,"172,27",52,yWNUDZwFwlnAFu,Verner Krajcik,8/9/1993,F,pagac.modesto@example.com
"45123,9","44275,4","848,49","1,88036","7,45","6,13",,25/3/2026,,CONSIGNADO,,50,30/5/2026,"902,48",24,yWNUDZwFwlnAFu,Verner Krajcik,8/9/1993,F,pagac.modesto@example.com
"20851,1","20541,2","309,93","1,48638","7,74","9,2",,25/3/2026,,CONSIGNADO,,83,26/4/2026,"251,22",19,yWNUDZwFwlnAFu,Verner Krajcik,8/9/1993,F,pagac.modesto@example.com
"2923,09","2849,24","73,85","2,52643","6,85","9,16",,25/3/2026,,CONSIGNADO,,44,12/6/2026,"66,43",14,YXcGrzwiqNksos,Geovanni Orn,17/1/1974,F,imccullough@example.net
"7828,46","7746,45","82,01","1,04757","6,76","5,77",,25/3/2026,,CONSIGNADO,,58,8/5/2026,"134,97",27,yxDHHJrh1kvYmf,Randi Cummerata,29/5/1993,F,skiles.isabel@example.org
"3992,59","3940,78","51,81","1,29759","8,23","1,24",,25/3/2026,,CONSIGNADO,,85,3/6/2026,"46,97",43,Yy4QqbbhAHcUkN,Niko Schinner,6/9/1982,M,vjohns@example.org
"2499,16","2424,63","74,53","2,98233","4,72","6,8",,25/3/2026,,CONSIGNADO,,14,7/5/2026,"178,51",0,Yz6IM2Yqo2a9f9,Orin Brekke Jr.,7/8/2016,M,rohan.millie@example.net
"13053,2","12684,7","368,55","2,82341","2,89","9,24",,25/3/2026,,CONSIGNADO,,27,7/5/2026,"483,45",21,YZohTfeZ1ZqsNy,Letitia Stamm,1/4/1994,F,kulas.clint@example.org
6023,"5905,28","117,72","1,95445","6,3","9,58",,25/3/2026,,CONSIGNADO,,39,28/5/2026,"154,44",22,Z02u9tjKPk91Id,Tia Franecki,29/12/1999,F,phayes@example.org
"54578,5","53069,6","1508,93","2,7647","6,54","7,1",,25/3/2026,,CONSIGNADO,,40,3/5/2026,"1364,46",18,z0kFx3yTBgYFdP,Rosa Eichmann DVM,25/5/2007,F,lterry@example.org
"22431,6","22165,8","265,74","1,18467","2,84","7,25",,25/3/2026,,CONSIGNADO,,22,14/5/2026,"1019,62",2,Z0zjHjpYp4df3O,Madelyn Abshire,20/12/1981,M,kiera.thiel@example.org
"28844,5","28009,9","834,68","2,89371","6,91","5,67",,25/3/2026,,CONSIGNADO,,56,4/5/2026,"515,08",52,Z1B7iObKmsQRCD,Mrs. Constance Connelly,17/3/2003,M,klein.dorothy@example.com
"13772,2","13412,5","359,7","2,61176","3,31","1,9",,25/3/2026,,CONSIGNADO,,53,12/6/2026,"259,85",0,z5oST2nyt1rJBe,Elnora Hauck,12/7/2018,F,julio10@example.org
"29448,3","28955,3","493,03","1,67423","3,53","3,99",,25/3/2026,,CONSIGNADO,,20,21/5/2026,"1472,42",14,Z7ObTjLapGxlva,Prof. Josefina Stehr PhD,28/3/1990,M,msenger@example.org
"37032,9","36154,4","878,43","2,37202","5,67","7,49",,25/3/2026,,CONSIGNADO,,68,18/6/2026,"544,6",53,Z7ObTjLapGxlva,Prof. Josefina Stehr PhD,28/3/1990,M,msenger@example.org
"1251,82","1236,77","15,05","1,20238","9,06","9,43",,25/3/2026,,CONSIGNADO,,13,1/5/2026,"96,29",7,Z7ObTjLapGxlva,Prof. Josefina Stehr PhD,28/3/1990,M,msenger@example.org
"36647,4","35707,3","940,13","2,56534","6,91","9,83",,25/3/2026,,CONSIGNADO,,61,1/5/2026,"600,78",4,z7PhXwS6kGPnPf,Jess Boyle,2/9/2023,F,nheathcote@example.net
"31374,7","30779,6","595,1","1,89676","3,41","4,04",,25/3/2026,,CONSIGNADO,,74,12/6/2026,"423,98",53,zADiSthOCUtxru,Roman Cummerata,12/5/1976,F,rosetta59@example.net
"9452,46","9188,79","263,67","2,78945","5,72","8,49",,25/3/2026,,CONSIGNADO,,34,19/5/2026,"278,01",26,ZajOiUDU9WJriN,Prof. Morton Heathcote Sr.,8/12/2013,F,yreilly@example.net
"42416,3","41300,6","1115,64","2,63021","3,93","7,27",,25/3/2026,,CONSIGNADO,,38,18/5/2026,"1116,22",21,zazUO1zPu4mq5B,Justyn Padberg,4/9/1982,F,wilkinson.nona@example.com
"4772,13","4635,25","136,88","2,86838","3,87","2,16",,25/3/2026,,CONSIGNADO,,46,15/6/2026,"103,74",1,zBk3g1iyDNQ7eu,Ernestina Larson,19/12/2012,M,marilie68@example.org
25005,"24385,1","619,84","2,47887","7,84","2,61",,25/3/2026,,CONSIGNADO,,26,19/5/2026,"961,73",2,Zc6z5Umn5ohRmc,Meaghan Skiles,9/8/2010,F,medhurst.river@example.org
"26535,2","25775,1","760,11","2,86453","8,82","1,58",,25/3/2026,,CONSIGNADO,,91,3/6/2026,"291,6",71,ZDW2IK3FqsZLR1,Alfredo Jakubowski IV,29/6/2008,F,georgiana.block@example.net
"25618,9","25351,6","267,35","1,04356","1,37","7,75",,25/3/2026,,CONSIGNADO,,7,19/5/2026,"3659,85",0,ZeLWgsyT0QHjTx,Reece Blick,20/12/2007,M,erdman.lucinda@example.com
"40736,7",39566,"1170,68","2,87378","6,53","3,93",,25/3/2026,,CONSIGNADO,,71,18/6/2026,"573,76",70,zEp5iEmQaV9Fyh,Prof. Sandrine Bogan,6/9/2021,F,jadyn.reilly@example.net
"58187,7","56815,3","1372,33","2,35846","9,07","8,23",,25/3/2026,,CONSIGNADO,,18,7/5/2026,"3232,65",11,zEp5iEmQaV9Fyh,Prof. Sandrine Bogan,6/9/2021,F,jadyn.reilly@example.net
"2477,34","2409,49","67,85","2,73873","9,22","8,7",,25/3/2026,,CONSIGNADO,,77,17/5/2026,"32,17",26,zEp5iEmQaV9Fyh,Prof. Sandrine Bogan,6/9/2021,F,jadyn.reilly@example.net
57430,"56357,4","1072,61","1,86769","6,23","1,49",,25/3/2026,,CONSIGNADO,,81,22/5/2026,"709,01",52,zex9DJAKutc5xh,Dr. Tristin Zieme MD,21/9/1982,F,romaguera.stephania@example.org
"44177,4","43675,7","501,7","1,13565","9,27","1,18",,25/3/2026,,CONSIGNADO,,43,25/5/2026,"1027,38",33,ZExFwNPufwP5V3,Dr. Marco Skiles Sr.,14/9/1993,F,schmidt.stewart@example.net
"24194,3","23703,5","490,76","2,02841","1,38","7,43",,25/3/2026,,CONSIGNADO,,92,18/5/2026,"262,98",62,ZeYUZvPmeQS2Ta,Prof. Clint Green II,24/5/2022,M,ashlynn.hilpert@example.org
"53606,2","53043,4","562,78","1,04985","5,54","2,6",,25/3/2026,,CONSIGNADO,,17,11/5/2026,"3153,31",11,ZeYUZvPmeQS2Ta,Prof. Clint Green II,24/5/2022,M,ashlynn.hilpert@example.org
"15913,2","15438,4","474,79","2,98365","1,7","7,65",,25/3/2026,,CONSIGNADO,,79,14/5/2026,"201,43",45,ZfITpSshW35RfZ,Rahul Schulist,6/1/2009,F,tsawayn@example.org
"16670,2","16481,4","188,83","1,13276","6,99","3,91",,25/3/2026,,CONSIGNADO,,9,7/5/2026,"1852,25",1,zfjn5Pt7AhB45I,Gay Gaylord,9/10/1997,M,gunner44@example.com
"1274,15","1238,43","35,72","2,80361","2,62","5,13",,25/3/2026,,CONSIGNADO,,24,5/6/2026,"53,09",20,zfwQdgdyHbgKL1,Ms. Fiona Swift,20/12/2008,M,benton.brakus@example.net
"27242,5",26680,"562,53","2,06491","7,3","2,51",,25/3/2026,,CONSIGNADO,,89,19/5/2026,"306,1",53,zgkB0qY5l7tbId,Krystel Gislason,17/2/1987,F,dana53@example.org
"28552,8","27794,4","758,38","2,65606","8,19","2,99",,25/3/2026,,CONSIGNADO,,29,27/5/2026,"984,58",11,zGSdEVMPXuC8xS,Wallace Kunze V,25/2/2009,M,hyatt.angelica@example.com
"10990,3","10786,1","204,26","1,85852","7,25","7,86",,25/3/2026,,CONSIGNADO,,80,16/5/2026,"137,38",6,zGSdEVMPXuC8xS,Wallace Kunze V,25/2/2009,M,hyatt.angelica@example.com
"16909,9","16666,6","243,33","1,43898","8,86","4,85",,25/3/2026,,CONSIGNADO,,21,30/5/2026,"805,23",12,zGZZdjEwZgln9I,Travis Hegmann,21/12/1992,F,norval.armstrong@example.com
"13211,9","12969,1","242,81","1,83778","4,97","8,1",,25/3/2026,,CONSIGNADO,,86,1/5/2026,"153,63",35,ZHoignjdMora8R,Carole King,5/6/1989,F,amira47@example.net
"39140,7","38499,8","640,87","1,63734","8,03","8,43",,25/3/2026,,CONSIGNADO,,49,26/4/2026,"798,79",22,ZHoignjdMora8R,Carole King,5/6/1989,F,amira47@example.net
"55453,3","54112,4","1340,85","2,41798","2,67","3,4",,25/3/2026,,CONSIGNADO,,88,18/6/2026,"630,15",40,Zi5jKF9AtvxjYF,Mr. Keyon Wyman I,21/9/2014,M,sveum@example.org
"43418,5","42945,6","472,95","1,08928","1,64","8,6",,25/3/2026,,CONSIGNADO,,26,10/5/2026,"1669,94",15,Zi5jKF9AtvxjYF,Mr. Keyon Wyman I,21/9/2014,M,sveum@example.org
"51390,4","50140,5","1249,89","2,43215","6,83","1,07",,25/3/2026,,CONSIGNADO,,28,31/5/2026,"1835,37",16,Zi5jKF9AtvxjYF,Mr. Keyon Wyman I,21/9/2014,M,sveum@example.org
"9719,15","9506,2","212,95","2,191","1,66","4,44",,25/3/2026,,CONSIGNADO,,23,7/5/2026,"422,57",22,zkKLdR1F1SloN4,Eli Bahringer,2/6/2021,F,jayson.volkman@example.com
58523,"57657,5","865,57","1,47903","2,03","1,61",,25/3/2026,,CONSIGNADO,,75,28/5/2026,"780,31",24,ZkmscKcW7w6Yxc,Susan Marks,6/9/2022,F,qboyle@example.com
"14032,3","13678,9","353,37","2,51825","7,73","4,3",,25/3/2026,,CONSIGNADO,,71,31/5/2026,"197,64",34,ZkmscKcW7w6Yxc,Susan Marks,6/9/2022,F,qboyle@example.com
"20019,6","19452,6","567,06","2,83254","6,57","9,19",,25/3/2026,,CONSIGNADO,,12,31/5/2026,"1668,3",1,zLQDJHuqBrbNxK,Mrs. Deborah Bechtelar II,17/3/1989,F,estevan77@example.org
"47920,3","46777,1","1143,18","2,38558","8,68","9,52",,25/3/2026,,CONSIGNADO,,15,5/5/2026,"3194,68",6,zLQDJHuqBrbNxK,Mrs. Deborah Bechtelar II,17/3/1989,F,estevan77@example.org
"28904,1","28351,7","552,42","1,9112","5,92","7,18",,25/3/2026,,CONSIGNADO,,40,2/6/2026,"722,6",15,ZLSK4MhSPCeUnZ,Cletus Feeney,8/3/1990,M,hwiza@example.net
"14588,3","14428,3","159,96","1,09652","6,71","3,67",,25/3/2026,,CONSIGNADO,,71,16/5/2026,"205,47",62,ZLSK4MhSPCeUnZ,Cletus Feeney,8/3/1990,M,hwiza@example.net
"8839,96","8656,89","183,07","2,0709","1,65","9,77",,25/3/2026,,CONSIGNADO,,42,21/5/2026,"210,48",1,ZmmbnOnfWL9iaR,Gregoria Thompson,20/9/2007,M,roberts.giovanna@example.org
"22903,8","22514,6","389,14","1,69903",5,"2,22",,25/3/2026,,CONSIGNADO,,29,29/5/2026,"789,78",21,zmPdQXFPPKfcPx,Dr. Mafalda Sporer,25/4/2009,M,myrtis92@example.com
"30000,2","29292,9","707,35","2,35782","6,85","2,71",,25/3/2026,,CONSIGNADO,,67,5/5/2026,"447,76",3,zmPdQXFPPKfcPx,Dr. Mafalda Sporer,25/4/2009,M,myrtis92@example.com
"22058,2","21627,6","430,67","1,95242","4,05","2,3",,25/3/2026,,CONSIGNADO,,15,21/6/2026,"1470,55",10,zNmSwPvuVkNXVq,Mrs. Petra Wolff Jr.,28/1/2013,F,selina50@example.com
"29660,3","28929,8","730,52","2,46294","8,5","6,56",,25/3/2026,,CONSIGNADO,,72,16/6/2026,"411,95",52,zNVki2YkR7Tc8X,Ms. Lulu Wuckert Sr.,11/5/2011,M,markus63@example.net
"5885,24","5752,86","132,38","2,24938","8,02","1,11",,25/3/2026,,CONSIGNADO,,77,8/5/2026,"76,43",20,zNVki2YkR7Tc8X,Ms. Lulu Wuckert Sr.,11/5/2011,M,markus63@example.net
"48854,2","47930,9","923,29","1,88989","7,47","2,93",,25/3/2026,,CONSIGNADO,,57,19/5/2026,"857,09",7,zNVki2YkR7Tc8X,Ms. Lulu Wuckert Sr.,11/5/2011,M,markus63@example.net
"19616,1","19182,4","433,62","2,21053","7,73","3,52",,25/3/2026,,CONSIGNADO,,64,14/6/2026,"306,5",40,ZPtA5SSjDCiMGf,Everardo Legros,23/9/1978,F,rebeca.bosco@example.org
"57367,4","55753,4","1613,99","2,81342","9,31","7,01",,25/3/2026,,CONSIGNADO,,3,28/5/2026,"19122,5",0,ZPtA5SSjDCiMGf,Everardo Legros,23/9/1978,F,rebeca.bosco@example.org
"56167,1","54917,3","1249,81","2,22516","6,07","2,98",,25/3/2026,,CONSIGNADO,,48,18/5/2026,"1170,15",13,zq7W04EO8nXGvl,Prof. Jovanny Pfeffer DVM,14/6/2018,F,fredrick.batz@example.com
"52689,7","51315,9","1373,78","2,6073","1,9","6,06",,25/3/2026,,CONSIGNADO,,81,24/5/2026,"650,49",15,zq7W04EO8nXGvl,Prof. Jovanny Pfeffer DVM,14/6/2018,F,fredrick.batz@example.com
"33601,3","32775,1","826,22","2,45888","7,37","4,46",,25/3/2026,,CONSIGNADO,,24,22/5/2026,"1400,05",5,zRNv2ZLgYXp8W9,Christelle Lemke,12/12/2008,F,mcclure.jalon@example.org
"47137,6","46425,9","711,74","1,50991","2,19","9,92",,25/3/2026,,CONSIGNADO,,66,3/5/2026,"714,21",18,ZRQ2qE4CF5Azd2,Geovany Kunde,18/2/2010,F,river03@example.net
"21770,8","21407,8","363,07","1,66771","7,83","4,21",,25/3/2026,,CONSIGNADO,,61,20/6/2026,"356,9",2,ZRQ2qE4CF5Azd2,Geovany Kunde,18/2/2010,F,river03@example.net
"24666,3","24305,3",361,"1,46355","1,21","3,24",,25/3/2026,,CONSIGNADO,,65,12/5/2026,"379,48",38,zsCwqZ3sESr83c,Enrico Towne,14/3/2007,M,chasity32@example.org
49523,"48102,1","1420,87","2,86911","3,23","2,64",,25/3/2026,,CONSIGNADO,,93,13/5/2026,"532,51",23,ZSHOF5uvZi5TXA,Dr. Donald Cronin,24/6/1984,F,isabella99@example.net
"47790,8","46543,1","1247,77","2,6109","5,64","6,42",,25/3/2026,,CONSIGNADO,,83,29/5/2026,"575,79",46,zSLGMGhWDehljs,Cornelius Weimann,26/5/2011,F,wuckert.albertha@example.net
12159,"11806,2","352,8","2,90152","4,56","5,92",,25/3/2026,,CONSIGNADO,,87,2/5/2026,"139,76",19,zSYDZvhufLst32,Jude Sawayn,13/4/1989,M,nolan.ivy@example.net
"35359,6","34891,9","467,73","1,32278","6,34","7,53",,25/3/2026,,CONSIGNADO,,57,29/5/2026,"620,34",40,ztRixzcduFnQiM,Mr. Jovanny Bogan MD,8/8/2021,F,theodore52@example.com
"16887,3","16642,8","244,48","1,44769","6,7","3,58",,25/3/2026,,CONSIGNADO,,31,13/5/2026,"544,75",2,zu3b9WzSsuPMyZ,Sydnie Cole I,13/11/2019,M,gconsidine@example.org
"21458,4","21111,1","347,26","1,6183","7,19","9,57",,25/3/2026,,CONSIGNADO,,88,20/5/2026,"243,85",50,ZV0JKBOnXO8U3z,Brendan Kerluke,25/6/2014,F,isaac84@example.org
"29042,8","28738,4","304,46","1,04831","6,25","5,94",,25/3/2026,,CONSIGNADO,,29,1/6/2026,"1001,48",20,ZV5Yi7FDCbirsQ,Mason Zemlak,21/9/2020,F,wnolan@example.org
"19078,1","18599,4","478,62","2,50876","9,24","4,8",,25/3/2026,,CONSIGNADO,,32,14/6/2026,"596,19",22,ZVj3Bij7qzqT9J,Dr. Jarrell Runolfsson PhD,9/11/2014,M,edythe81@example.com
14919,"14567,1","351,84","2,35831","6,31","8,24",,25/3/2026,,CONSIGNADO,,64,14/6/2026,"233,11",22,ZvLgQJpd6KpnYm,Brendon Pouros,13/2/1981,M,newton38@example.com
11168,"10990,8","177,22","1,58688","6,31","5,67",,25/3/2026,,CONSIGNADO,,21,1/6/2026,"531,81",0,ZvLgQJpd6KpnYm,Brendon Pouros,13/2/1981,M,newton38@example.com
"38196,4","37405,4","791,03","2,07096","8,05","5,67",,25/3/2026,,CONSIGNADO,,77,3/5/2026,"496,06",19,ZVn57SHvY3caJR,Miss Megane Grant III,18/5/1992,F,rosetta58@example.net
"25520,4","24856,7","663,75","2,60086","6,94","8,3",,25/3/2026,,CONSIGNADO,,42,26/5/2026,"607,63",35,zvnww96z0nCrLF,Prof. Keith Stanton,21/4/2014,M,okihn@example.com
"20056,9","19792,8","264,05","1,31651","3,18","3,09",,25/3/2026,,CONSIGNADO,,52,21/5/2026,"385,71",39,zvqXbFJXzhwrTg,Armand Lowe,24/8/2024,M,rosendo29@example.org
"50846,8","50175,9","670,88","1,31941","4,81","6,88",,25/3/2026,,CONSIGNADO,,25,17/5/2026,"2033,87",1,ZXgfSOWhztEwyz,Dr. Ian Kozey DDS,17/10/1983,F,senger.keeley@example.org
"10012,1","9851,75","160,37","1,60178","1,43","2,01",,25/3/2026,,CONSIGNADO,,31,30/5/2026,"322,97",20,Zxn2DIKkrvj5bg,George Kunde,7/7/1980,M,abshire.jacey@example.com
"26820,3","26160,2","660,16","2,4614","2,34","4,41",,25/3/2026,,CONSIGNADO,,66,24/6/2026,"406,37",7,zXNeuOMReg4gll,Buford Boyle,10/5/2023,M,golson@example.org
"10914,1","10643,4","270,68","2,48012","9,99","4,51",,25/3/2026,,CONSIGNADO,,6,18/6/2026,"1819,02",3,zyA5BQVXFmqjaP,Estelle Collier,10/11/1989,F,rosenbaum.chris@example.com
"43859,2","42917,6","941,63","2,14694","8,84","5,68",,25/3/2026,,CONSIGNADO,,22,16/6/2026,"1993,6",19,ZyDCuIqq1dLy0o,Wilfredo Heller PhD,18/8/2013,M,fprice@example.com
"27710,7","26973,2","737,42","2,66116","8,88","6,95",,25/3/2026,,CONSIGNADO,,68,12/5/2026,"407,51",53,ZZ8iZ01JWsyPRB,Milford Casper,29/8/1983,M,price.charlene@example.net
"17360,2","17120,6","239,55","1,3799","4,05","7,4",,25/3/2026,,CONSIGNADO,,46,16/5/2026,"377,4",26,ZZ8iZ01JWsyPRB,Milford Casper,29/8/1983,M,price.charlene@example.net
"44415,2","43284,4","1130,87","2,54614","5,18","9,72",,25/3/2026,,CONSIGNADO,,18,23/6/2026,"2467,51",12,ZZJB3Vma482xH5,Romaine Wilderman,25/1/2003,M,harris.jaclyn@example.net
"51418,1","50429,4","988,67","1,92281","6,51","3,98",,25/3/2026,,CONSIGNADO,,83,28/5/2026,"619,5",35,04oox7xaZqRvZq,Hazel Langworth,20/11/2000,F,christop24@example.org
"43519,6","42226,6","1292,95","2,97097","1,77","9,92",,25/3/2026,,CONSIGNADO,,7,22/5/2026,"6217,08",6,09m7gJMkpmsLoa,Zander McDermott DDS,19/7/2011,M,bernadine24@example.com
"39468,1","39037,9","430,18","1,08995","1,84","8,16",,25/3/2026,,CONSIGNADO,,22,18/5/2026,1794,6,09m7gJMkpmsLoa,Zander McDermott DDS,19/7/2011,M,bernadine24@example.com
"30647,4","30012,4","635,05","2,07213","7,35","2,51",,25/3/2026,,CONSIGNADO,,71,16/6/2026,"431,65",52,0AOjKHhiwL93Sr,Ms. Pink Rippin,19/9/2025,M,zoila.rolfson@example.org
"59289,7","58035,3","1254,37","2,11567","8,78","6,51",,25/3/2026,,CONSIGNADO,,42,7/6/2026,"1411,66",0,0bd4dDfT99Xbc3,Dr. Efrain Considine Sr.,14/6/1979,M,dejuan.balistreri@example.org
"8622,09","8363,73","258,36","2,99651","1,9","5,3",,25/3/2026,,CONSIGNADO,,59,9/6/2026,"146,14",2,0bd4dDfT99Xbc3,Dr. Efrain Considine Sr.,14/6/1979,M,dejuan.balistreri@example.org
"56258,9","54679,1","1579,83","2,80814","7,27","9,83",,25/3/2026,,CONSIGNADO,,93,16/5/2026,"604,93",37,0bd4dDfT99Xbc3,Dr. Efrain Considine Sr.,14/6/1979,M,dejuan.balistreri@example.org
"19828,2","19347,1","481,07","2,42618","1,8","2,71",,25/3/2026,,CONSIGNADO,,88,7/5/2026,"225,32",36,0cgCzd4xPrsl26,Franco Cormier,16/9/2007,F,blick.jacinto@example.com
"11654,5","11313,9","340,61","2,92257","1,32","8,36",,25/3/2026,,CONSIGNADO,,87,17/5/2026,"133,96",45,0DjAqUcyh8Ijq2,Thomas Herman,8/12/1975,M,isobel95@example.com
"49572,1","48509,2","1062,89","2,14412","5,75","9,4",,25/3/2026,,CONSIGNADO,,83,29/4/2026,"597,25",48,0DjAqUcyh8Ijq2,Thomas Herman,8/12/1975,M,isobel95@example.com
"19828,8","19430,7","398,16","2,00797","7,93","3,37",,25/3/2026,,CONSIGNADO,,84,29/4/2026,"236,06",39,0DODrVYaGELIdc,Miss Ebba Cartwright I,20/2/2000,M,cwindler@example.net
"24893,7","24582,6","311,12","1,24979","1,4","3,36",,25/3/2026,,CONSIGNADO,,72,4/5/2026,"345,75",50,0DtEXVcUNLi8Pp,Emilie Luettgen,15/3/2024,M,eeffertz@example.com
"30148,2","29789,7","358,53","1,18921","1,15","4,23",,25/3/2026,,CONSIGNADO,,48,18/5/2026,"628,09",37,0DtEXVcUNLi8Pp,Emilie Luettgen,15/3/2024,M,eeffertz@example.com
"44313,4","43854,2","459,11","1,03605","8,88","8,5",,25/3/2026,,CONSIGNADO,,19,8/5/2026,"2332,28",2,0DwKJmHimtPj9A,Prof. Elsie Kihn,29/11/1989,F,koby.raynor@example.com
"44241,9","43782,6","459,35","1,03827","4,95","5,95",,25/3/2026,,CONSIGNADO,,61,1/5/2026,"725,28",36,0Dzc33XPTx5J20,Ms. Bridgette Ullrich I,20/5/1991,M,lbechtelar@example.net
"36247,7","35164,4","1083,31","2,98862","2,3","4,96",,25/3/2026,,CONSIGNADO,,64,18/5/2026,"566,37",8,0F1byssrhDC31e,Ariane Gorczany DVM,24/11/2003,M,mona.bradtke@example.com
"44743,8","43767,9","975,94","2,18117","6,69","8,47",,25/3/2026,,CONSIGNADO,,66,8/6/2026,"677,94",37,0itBgFqePDmwEY,Chelsey Reinger,24/9/2012,M,cordia33@example.net
"17515,5","17086,7","428,82","2,44825","5,94","3,74",,25/3/2026,,CONSIGNADO,,53,20/5/2026,"330,48",46,0jhRL0xxLm8ji5,Willa Stokes,18/9/1998,M,baby.miller@example.org
"11573,5","11420,7","152,89","1,32099","7,32","5,67",,25/3/2026,,CONSIGNADO,,4,17/6/2026,"2893,39",1,0jhRL0xxLm8ji5,Willa Stokes,18/9/1998,M,baby.miller@example.org
"44669,9","44187,7","482,13","1,07932","9,78","1,05",,25/3/2026,,CONSIGNADO,,7,20/5/2026,"6381,41",5,0kS1Ojk6K052AA,Prof. Kaia Goldner,3/5/2004,M,abdullah.larkin@example.net
